Prov/Terr,FSA,Total,Total Income,Income per capita,Net Income,Taxable Income
59,V3A,34180,1564700000,45778.23288,1447350000,1406659000
59,V3B,45380,1923378000,42383.82547,1768160000,1716234000
59,V3C,31090,1514579000,48715.95368,1387093000,1352729000
59,V3E,31150,1492248000,47905.23274,1364541000,1330697000
59,V3G,18780,1030111000,54851.49095,947049000,918031000
59,V3H,28810,1737157000,60297.01493,1588339000,1560218000
59,V3J,32680,1502836000,45986.41371,1378387000,1339640000
59,V3K,24860,1103591000,44392.23652,1017088000,988955000
59,V3L,22120,1117154000,50504.24955,1020661000,996550000
59,V3M,34980,1541868000,44078.55918,1429001000,1387513000
59,V3N,31560,1242132000,39357.79468,1148630000,1112111000
59,V3R,45960,1567322000,34101.87119,1468444000,1400271000
59,V3S,74880,3314402000,44262.84722,3056079000,2963517000
59,V3T,32940,990100000,30057.68063,937670000,876968000
59,V3V,37630,1174866000,31221.52538,1111324000,1049493000
59,V3W,72190,2262103000,31335.40657,2135948000,2027091000
59,V3X,22180,926358000,41765.46438,859404000,828835000
59,V3Y,15070,752328000,49922.2296,688558000,671698000
59,V3Z,21800,1385028000,63533.3945,1261038000,1233277000
59,V4A,30690,1776344000,57880.22157,1618312000,1581967000
59,V4B,16810,979547000,58271.68352,899903000,873815000
59,V4C,34520,1405415000,40713.06489,1298464000,1255012000
59,V4E,10000,507618000,50761.8,461528000,449976000
59,V4G,160,12194000,76212.5,11325000,10588000
59,V4K,19750,1068986000,54125.87342,974158000,953362000
59,V4L,6670,456210000,68397.30135,414263000,406635000
59,V4M,11740,775439000,66051.02215,700500000,685036000
59,V4N,60610,2679567000,44209.98185,2465324000,2402571000
59,V4P,10050,660846000,65755.8209,602721000,587370000
59,V4R,11640,624380000,53640.89347,573164000,560891000
59,V4S,5610,259188000,46201.06952,239885000,233776000
59,V4T,23040,1059432000,45982.29167,974031000,949392000
59,V4V,13050,634209000,48598.3908,587749000,569283000
59,V4W,15600,695882000,44607.82051,651065000,628236000
59,V4X,9940,488780000,49173.03823,457645000,435498000
59,V4Z,3390,166691000,49171.38643,153060000,149298000
59,V5A,19120,945386000,49444.87448,865454000,842479000
59,V5B,18110,824555000,45530.36996,758322000,734889000
59,V5C,25290,1262087000,49904.58679,1158712000,1129342000
59,V5E,21780,897182000,41192.92929,828938000,795395000
59,V5G,16440,720374000,43818.36983,658420000,635799000
59,V5H,32930,1179706000,35824.65837,1094275000,1053079000
59,V5J,18480,746225000,40380.14069,687132000,665931000
59,V5K,18510,813309000,43938.89789,749839000,722497000
59,V5L,15340,697779000,45487.54889,646552000,622612000
59,V5M,18790,669615000,35636.77488,622150000,591833000
59,V5N,27660,1142712000,41312.79826,1057010000,1016652000
59,V5P,26600,932327000,35049.88722,866568000,825003000
59,V5R,39130,1333289000,34073.3197,1239892000,1184527000
59,V5S,23490,969581000,41276.33035,890954000,858747000
59,V5T,19160,977458000,51015.55324,903192000,879905000
59,V5V,18800,949814000,50522.02128,870672000,847140000
59,V5W,16120,654617000,40608.99504,603580000,583068000
59,V5X,23430,820889000,35035.80879,767443000,734347000
59,V5Y,14170,1007972000,71134.22724,923391000,905913000
59,V5Z,18760,1234255000,65791.84435,1130737000,1104748000
59,V6A,16500,635418000,38510.18182,592960000,524065000
59,V6B,26340,1681642000,63843.65983,1548042000,1495619000
59,V6C,7140,620684000,86930.53221,584277000,552300000
59,V6E,24780,1651497000,66646.36804,1537738000,1507668000
59,V6G,22630,1289504000,56982.05921,1197166000,1164347000
59,V6H,16990,1403263000,82593.46675,1283009000,1252633000
59,V6J,18010,1381200000,76690.72737,1267634000,1245301000
59,V6K,20390,1417181000,69503.72732,1295591000,1276896000
59,V6L,8150,608568000,74670.92025,556392000,545008000
59,V6M,13560,960023000,70798.15634,883599000,862988000
59,V6N,10810,1044772000,96648.65865,965869000,948782000
59,V6P,24990,1301117000,52065.5062,1203197000,1170755000
59,V6R,14500,1240022000,85518.75862,1140186000,1118723000
59,V6S,9040,599569000,66324.00442,546531000,538871000
59,V6T,9730,475408000,48860.02055,442194000,433685000
59,V6V,9620,399839000,41563.30561,369727000,355494000
59,V6W,1470,70851000,48197.95918,66688000,64804000
59,V6X,31190,1097232000,35178.96762,1022724000,982998000
59,V6Y,41260,1391459000,33724.16384,1287967000,1233032000
59,V6Z,14500,1072271000,73949.72414,991125000,964156000
59,V7A,22030,895669000,40656.7862,826441000,797844000
59,V7B,680,39460000,58029.41176,36470000,35748000
59,V7C,32500,1326301000,40809.26154,1216293000,1175838000
59,V7E,30880,1562821000,50609.48834,1418615000,1384956000
59,V7G,9510,742852000,78112.72345,679125000,663162000
59,V7H,10170,655889000,64492.52704,595801000,585722000
59,V7J,12720,730010000,57390.72327,666345000,642568000
59,V7K,9910,677738000,68389.30373,615181000,604548000
59,V7L,20610,1144394000,55526.15235,1048528000,1024281000
59,V7M,17780,894440000,50305.96175,821575000,800524000
59,V7N,12020,812040000,67557.40433,743465000,725991000
59,V7P,10640,505874000,47544.54887,469321000,455486000
59,V7R,11880,977316000,82265.65657,896698000,880906000
59,V7S,8420,714770000,84889.54869,662504000,644456000
59,V7T,7890,535906000,67922.17997,492465000,478643000
59,V7V,12440,1318530000,105991.1576,1219513000,1189576000
59,V7W,6820,803487000,117813.3431,744780000,726612000
59,V7X,480,87078000,181412.5,80438000,79130000
59,V7Y,610,141353000,231726.2295,132151000,128126000
59,V8A,15520,604758000,38966.36598,559034000,533065000
59,V8B,9140,461783000,50523.30416,423823000,413842000
59,V8C,6290,339567000,53985.21463,313163000,306893000
59,V8G,14630,654208000,44716.88312,606408000,588021000
59,V8J,9360,416594000,44507.90598,384942000,371492000
59,V8K,8950,426529000,47656.87151,386895000,373462000
59,V8L,20570,1179494000,57340.49587,1071899000,1049311000
59,V8M,13310,675237000,50731.55522,614961000,601371000
59,V8N,20040,1106093000,55194.26148,999070000,979473000
59,V8P,13980,709443000,50746.99571,646268000,634664000
59,V8R,18210,1039410000,57079.07743,946475000,923853000
59,V8S,13360,894974000,66989.07186,806205000,791635000
59,V8T,16580,725743000,43772.19542,670849000,647151000
59,V8V,21310,1040685000,48835.52323,955198000,928799000
59,V8W,6770,429608000,63457.60709,398786000,383362000
59,V8X,19080,982957000,51517.66247,897048000,876044000
59,V8Y,8380,552900000,65978.52029,498958000,491098000
59,V8Z,24530,1129313000,46038.03506,1032744000,1009592000
59,V9A,30830,1384052000,44893.02627,1269561000,1232549000
59,V9B,35220,1691648000,48030.89154,1545919000,1511916000
59,V9C,18080,934789000,51702.93142,850322000,835383000
59,V9E,4290,258791000,60324.24242,234705000,230780000
59,V9G,12660,560639000,44284.2812,513071000,495452000
59,V9H,7720,383063000,49619.55959,352004000,342912000
59,V9J,7430,339906000,45747.77927,313781000,305213000
59,V9K,14060,634181000,45105.33428,578981000,561934000
59,V9L,28380,1156445000,40748.59056,1069865000,1020794000
59,V9M,14550,704434000,48414.7079,638437000,623199000
59,V9N,25220,1070981000,42465.54322,980109000,942583000
59,V9P,23370,1105590000,47308.08729,1003774000,973177000
59,V9R,22650,855805000,37783.88521,795164000,756477000
59,V9S,13170,507194000,38511.31359,469731000,449312000
59,V9T,27470,1282614000,46691.44521,1175307000,1146581000
59,V9V,9090,463856000,51029.26293,420745000,412020000
59,V9W,23950,1022093000,42676.11691,948248000,910105000
59,V9X,8200,373473000,45545.4878,343440000,333811000
59,V9Y,20770,791309000,38098.6519,734759000,695092000
59,V9Z,13920,617394000,44353.01724,567375000,552302000
60,Y0A,1360,58228000,42814.70588,54571000,46346000
60,Y0B,5200,231645000,44547.11538,217266000,187816000
60,Y1A,22140,1280957000,57857.1364,1170512000,1049165000
61,X0E,16110,783874000,48657.60397,733233000,647870000
61,X0G,390,11675000,29935.89744,11009000,9298000
61,X1A,15400,1094916000,71098.44156,1001739000,923933000
62,X0A,11420,599736000,52516.28722,556226000,493234000
62,X0B,3850,158239000,41101.03896,148288000,127492000
62,X0C,6170,281751000,45664.66775,265332000,235386000
